X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
-6	4	-1701	3.82817e-09	2.20501e-06	1.41486e-07
0	4	-1701	-4.14417e-15	2.20788e-06	1.41727e-07
6	4	-1701	-3.82816e-09	2.20501e-06	1.41486e-07
-6	-4	-1698	-4.07768e-09	2.31394e-06	-1.49546e-07
0	-4	-1698	3.29844e-15	2.317e-06	-1.49805e-07
6	-4	-1698	4.07767e-09	2.31394e-06	-1.49546e-07
-6	0	-1698	-1.40958e-15	2.31813e-06	2.60842e-15
0	0	-1698	-5.73239e-16	2.32119e-06	-1.65612e-15
6	0	-1698	1.57876e-15	2.31813e-06	2.61658e-15
-6	4	-1698	4.07767e-09	2.31394e-06	1.49546e-07
0	4	-1698	-2.8195e-17	2.317e-06	1.49805e-07
6	4	-1698	-4.07768e-09	2.31394e-06	1.49546e-07
-6	-4	-1695	-4.34572e-09	2.4291e-06	-1.58136e-07
0	-4	-1695	8.08151e-16	2.43236e-06	-1.58414e-07
6	-4	-1695	4.34571e-09	2.4291e-06	-1.58136e-07
-6	0	-1695	-5.10271e-15	2.43357e-06	-4.14942e-15
0	0	-1695	6.58012e-17	2.43684e-06	-2.35176e-15
6	0	-1695	-1.55994e-15	2.43357e-06	-4.35838e-15
-6	4	-1695	4.34572e-09	2.4291e-06	1.58136e-07
0	4	-1695	-1.6915e-15	2.43236e-06	1.58414e-07
6	4	-1695	-4.34572e-09	2.4291e-06	1.58136e-07
-6	-4	-1692	-4.63385e-09	2.5509e-06	-1.67296e-07
0	-4	-1692	-1.17465e-15	2.55438e-06	-1.67595e-07
6	-4	-1692	4.63384e-09	2.5509e-06	-1.67296e-07
-6	0	-1692	-1.57873e-15	2.55567e-06	-1.022e-15
0	0	-1692	5.06511e-15	2.55915e-06	2.01483e-15
6	0	-1692	-2.07678e-15	2.55567e-06	-2.09807e-15
-6	4	-1692	4.63385e-09	2.5509e-06	1.67296e-07
0	4	-1692	-8.73957e-16	2.55438e-06	1.67595e-07
6	4	-1692	-4.63384e-09	2.5509e-06	1.67296e-07
-6	-4	-1689	-4.94374e-09	2.67979e-06	-1.77069e-07
0	-4	-1689	1.59758e-16	2.68349e-06	-1.77391e-07
6	-4	-1689	4.94374e-09	2.67979e-06	-1.77069e-07
-6	0	-1689	9.39664e-17	2.68488e-06	-3.21351e-15
0	0	-1689	1.2686e-15	2.68859e-06	-7.13009e-15
6	0	-1689	2.32112e-15	2.68488e-06	-4.556e-15
-6	4	-1689	4.94374e-09	2.67979e-06	1.77069e-07
0	4	-1689	-3.52396e-15	2.68349e-06	1.77391e-07
6	4	-1689	-4.94375e-09	2.67979e-06	1.77069e-07
-6	-4	-1686	-5.27727e-09	2.81623e-06	-1.87502e-07
0	-4	-1686	-2.4245e-15	2.82018e-06	-1.87848e-07
6	-4	-1686	5.27727e-09	2.81623e-06	-1.87502e-07
-6	0	-1686	-2.3305e-15	2.82166e-06	-1.73761e-15
0	0	-1686	-7.15129e-15	2.82563e-06	8.52989e-16
6	0	-1686	4.25694e-15	2.82166e-06	1.28401e-15
-6	4	-1686	5.27727e-09	2.81623e-06	1.87502e-07
0	4	-1686	-3.94684e-16	2.82018e-06	1.87848e-07
6	4	-1686	-5.27727e-09	2.81623e-06	1.87502e-07
-6	-4	-1683	-5.63645e-09	2.96074e-06	-1.98645e-07
