X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
-6	-4	-1686	-5.73688e-09	3.09244e-06	-2.04153e-07
0	-4	-1686	6.1458e-15	3.09674e-06	-2.04529e-07
6	-4	-1686	5.73687e-09	3.09244e-06	-2.04153e-07
-6	0	-1686	5.1215e-15	3.09832e-06	-8.88274e-15
0	0	-1686	1.62572e-15	3.10263e-06	-8.52394e-15
6	0	-1686	2.48088e-15	3.09832e-06	-7.50273e-15
-6	4	-1686	5.73688e-09	3.09244e-06	2.04153e-07
0	4	-1686	1.78547e-15	3.09674e-06	2.04529e-07
6	4	-1686	-5.73688e-09	3.09244e-06	2.04153e-07
-6	-4	-1683	-6.12603e-09	3.24976e-06	-2.16221e-07
0	-4	-1683	9.96104e-16	3.25435e-06	-2.16625e-07
6	-4	-1683	6.12603e-09	3.24976e-06	-2.16221e-07
-6	0	-1683	2.74399e-15	3.25604e-06	-5.49807e-15
0	0	-1683	3.11986e-15	3.26064e-06	-7.38151e-15
6	0	-1683	-7.63996e-15	3.25604e-06	-5.74756e-15
-6	4	-1683	6.12603e-09	3.24976e-06	2.16221e-07
0	4	-1683	-1.09949e-15	3.25435e-06	2.16625e-07
6	4	-1683	-6.12603e-09	3.24976e-06	2.16221e-07
-6	-4	-1680	-6.5453e-09	3.41642e-06	-2.29115e-07
0	-4	-1680	-7.89371e-16	3.42132e-06	-2.2955e-07
6	-4	-1680	6.5453e-09	3.41642e-06	-2.29115e-07
-6	0	-1680	1.00549e-15	3.42313e-06	-6.89579e-15
0	0	-1680	4.61404e-15	3.42805e-06	-7.03215e-15
6	0	-1680	1.25923e-15	3.42313e-06	-9.77767e-15
-6	4	-1680	6.54529e-09	3.41642e-06	2.29115e-07
0	4	-1680	-8.17546e-16	3.42132e-06	2.2955e-07
6	4	-1680	-6.54528e-09	3.41642e-06	2.29115e-07
-6	-4	-1677	-6.99729e-09	3.59306e-06	-2.42899e-07
0	-4	-1677	-4.26634e-15	3.5983e-06	-2.43368e-07
6	-4	-1677	6.99729e-09	3.59306e-06	-2.42899e-07
-6	0	-1677	-2.33991e-15	3.60024e-06	-6.89306e-15
