X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
6	4	-1734	-1.8444e-09	1.22366e-06	7.36814e-08
-6	-4	-1731	-1.95472e-09	1.28029e-06	-7.75516e-08
0	-4	-1731	1.29682e-15	1.28175e-06	-7.76657e-08
6	-4	-1731	1.95471e-09	1.28029e-06	-7.75516e-08
-6	0	-1731	-5.63807e-17	1.28229e-06	-3.65452e-15
0	0	-1731	5.43161e-15	1.28376e-06	-8.1776e-16
6	0	-1731	1.59753e-15	1.28229e-06	7.40554e-16
-6	4	-1731	1.95471e-09	1.28029e-06	7.75516e-08
0	4	-1731	5.01812e-15	1.28175e-06	7.76657e-08
6	4	-1731	-1.95471e-09	1.28029e-06	7.75516e-08
-6	-4	-1728	-2.07252e-09	1.33989e-06	-8.16553e-08
0	-4	-1728	4.20996e-15	1.34145e-06	-8.17771e-08
6	-4	-1728	2.07251e-09	1.33989e-06	-8.16553e-08
-6	0	-1728	-2.3775e-15	1.34202e-06	2.61822e-15
0	0	-1728	-9.77315e-16	1.34358e-06	-5.17788e-15
6	0	-1728	-3.85283e-16	1.34202e-06	2.54307e-15
-6	4	-1728	2.07252e-09	1.33989e-06	8.16553e-08
0	4	-1728	3.09168e-15	1.34145e-06	8.17771e-08
6	4	-1728	-2.07251e-09	1.33989e-06	8.16553e-08
-6	-4	-1725	-2.1984e-09	1.40266e-06	-8.60083e-08
0	-4	-1725	-1.86066e-15	1.40431e-06	-8.61385e-08
6	-4	-1725	2.19839e-09	1.40266e-06	-8.60083e-08
-6	0	-1725	3.32663e-15	1.40492e-06	2.69046e-15
0	0	-1725	-1.98281e-15	1.40657e-06	-5.28305e-15
6	0	-1725	6.79421e-15	1.40492e-06	-6.30135e-16
-6	4	-1725	2.1984e-09	1.40266e-06	8.60083e-08
0	4	-1725	1.79489e-15	1.40431e-06	8.61386e-08
6	4	-1725	-2.1984e-09	1.40266e-06	8.60083e-08
-6	-4	-1722	-2.33298e-09	1.46879e-06	-9.0628e-08
0	-4	-1722	-8.00645e-15	1.47054e-06	-9.07673e-08
6	-4	-1722	2.33298e-09	1.46879e-06	-9.0628e-08
-6	0	-1722	-2.01101e-15	1.47119e-06	2.5735e-15
0	0	-1722	-3.48637e-15	1.47294e-06	2.53243e-15
6	0	-1722	1.33441e-14	1.47119e-06	-9.65536e-16
-6	4	-1722	2.33297e-09	1.46879e-06	9.0628e-08
0	4	-1722	5.35643e-15	1.47054e-06	9.07673e-08
6	4	-1722	-2.33296e-09	1.46879e-06	9.0628e-08
-6	-4	-1719	-2.47693e-09	1.53848e-06	-9.55329e-08
0	-4	-1719	-4.69861e-17	1.54034e-06	-9.56819e-08
6	-4	-1719	2.47691e-09	1.53848e-06	-9.55329e-08
-6	0	-1719	-5.95786e-15	1.54103e-06	-9.57837e-17
0	0	-1719	7.32988e-16	1.54289e-06	-2.21578e-16
6	0	-1719	-1.09007e-15	1.54103e-06	-2.23864e-15
-6	4	-1719	2.47692e-09	1.53848e-06	9.55329e-08
0	4	-1719	-1.28741e-15	1.54034e-06	9.56819e-08
6	4	-1719	-2.47691e-09	1.53848e-06	9.55329e-08
-6	-4	-1716	-2.63097e-09	1.61196e-06	-1.00743e-07
0	-4	-1716	4.98061e-16	1.61393e-06	-1.00903e-07
6	-4	-1716	2.63097e-09	1.61196e-06	-1.00743e-07
-6	0	-1716	5.45041e-15	1.61467e-06	-8.93839e-16
0	0	-1716	-1.36261e-15	1.61664e-06	-8.92453e-16
6	0	-1716	-1.97342e-15	1.61467e-06	3.23485e-16
-6	4	-1716	2.63097e-09	1.61196e-06	1.00743e-07
0	4	-1716	3.4206e-15	1.61393e-06	1.00903e-07
6	4	-1716	-2.63097e-09	1.61196e-06	1.00743e-07
-6	-4	-1713	-2.79592e-09	1.68946e-06	-1.0628e-07
0	-4	-1713	2.25533e-15	1.69156e-06	-1.06451e-07
6	-4	-1713	2.79593e-09	1.68946e-06	-1.0628e-07
-6	0	-1713	1.6821e-15	1.69234e-06	-4.59799e-15
0	0	-1713	8.08154e-16	1.69444e-06	-3.47663e-15
6	0	-1713	-1.7197e-15	1.69234e-06	-2.59521e-15
-6	4	-1713	2.79593e-09	1.68946e-06	1.0628e-07
0	4	-1713	-3.21386e-15	1.69156e-06	1.06451e-07
6	4	-1713	-2.79593e-09	1.68946e-06	1.0628e-07
-6	-4	-1710	-2.97265e-09	1.77123e-06	-1.12168e-07
0	-4	-1710	5.90148e-15	1.77346e-06	-1.12351e-07
6	-4	-1710	2.97265e-09	1.77123e-06	-1.12168e-07
-6	0	-1710	-1.89825e-15	1.77429e-06	-2.65691e-15
0	0	-1710	-1.11826e-15	1.77653e-06	-4.77242e-16
6	0	-1710	7.00095e-15	1.77429e-06	-1.12038e-15
-6	4	-1710	2.97265e-09	1.77123e-06	1.12168e-07
0	4	-1710	4.34154e-15	1.77346e-06	1.12351e-07
6	4	-1710	-2.97266e-09	1.77123e-06	1.12168e-07
-6	-4	-1707	-3.16209e-09	1.85755e-06	-1.1843e-07
0	-4	-1707	7.83729e-15	1.85992e-06	-1.18627e-07
6	-4	-1707	3.16209e-09	1.85755e-06	-1.1843e-07
-6	0	-1707	-2.53726e-16	1.86081e-06	1.71837e-15
0	0	-1707	2.50906e-15	1.86318e-06	-2.33711e-15
6	0	-1707	4.96175e-15	1.86081e-06	-2.65344e-15
-6	4	-1707	3.16209e-09	1.85755e-06	1.1843e-07
0	4	-1707	6.49349e-15	1.85992e-06	1.18627e-07
6	4	-1707	-3.16209e-09	1.85755e-06	1.1843e-07
-6	-4	-1704	-3.36527e-09	1.94871e-06	-1.25096e-07
0	-4	-1704	5.82621e-16	1.95123e-06	-1.25307e-07
6	-4	-1704	3.36528e-09	1.94871e-06	-1.25096e-07
-6	0	-1704	-2.20834e-15	1.95218e-06	-2.63341e-15
0	0	-1704	1.83245e-15	1.9547e-06	-9.91865e-16
6	0	-1704	-1.30622e-15	1.95218e-06	2.45088e-15
-6	4	-1704	3.36527e-09	1.94871e-06	1.25096e-07
0	4	-1704	-4.97113e-15	1.95123e-06	1.25307e-07
6	4	-1704	-3.36528e-09	1.94871e-06	1.25096e-07
-6	-4	-1701	-3.58332e-09	2.04501e-06	-1.32194e-07
0	-4	-1701	7.04803e-16	2.0477e-06	-1.3242e-07
6	-4	-1701	3.58332e-09	2.04501e-06	-1.32194e-07
-6	0	-1701	-5.73232e-15	2.04871e-06	-4.91202e-16
0	0	-1701	3.17627e-15	2.0514e-06	-6.02754e-16
6	0	-1701	-9.96091e-16	2.04871e-06	-7.526e-16
-6	4	-1701	3.58332e-09	2.04501e-06	1.32194e-07
0	4	-1701	-3.6649e-16	2.0477e-06	1.3242e-07
6	4	-1701	-3.58333e-09	2.04501e-06	1.32194e-07
-6	-4	-1698	-3.81747e-09	2.1468e-06	-1.39757e-07
0	-4	-1698	-2.3493e-15	2.14966e-06	-1.39999e-07
6	-4	-1698	3.81747e-09	2.1468e-06	-1.39757e-07
-6	0	-1698	-3.28902e-16	2.15074e-06	-1.35306e-15
0	0	-1698	-4.33212e-15	2.15361e-06	6.12561e-16
6	0	-1698	5.72293e-15	2.15074e-06	3.87213e-17
-6	4	-1698	3.81747e-09	2.1468e-06	1.39757e-07
0	4	-1698	1.15585e-15	2.14966e-06	1.39999e-07
6	4	-1698	-3.81748e-09	2.1468e-06	1.39757e-07
-6	-4	-1695	-4.06904e-09	2.25444e-06	-1.47818e-07
0	-4	-1695	1.0055e-15	2.25749e-06	-1.48079e-07
6	-4	-1695	4.06905e-09	2.25444e-06	-1.47818e-07
-6	0	-1695	-1.24982e-15	2.25864e-06	-1.92627e-15
0	0	-1695	4.60463e-15	2.26169e-06	-2.14601e-15
6	0	-1695	-4.4167e-15	2.25864e-06	-1.45967e-15
-6	4	-1695	4.06905e-09	2.25444e-06	1.47818e-07
0	4	-1695	-6.27735e-15	2.25749e-06	1.48079e-07
6	4	-1695	-4.06905e-09	2.25444e-06	1.47818e-07
-6	-4	-1692	-4.33951e-09	2.3683e-06	-1.56416e-07
0	-4	-1692	4.05962e-15	2.37155e-06	-1.56696e-07
6	-4	-1692	4.3395e-09	2.3683e-06	-1.56416e-07
-6	0	-1692	2.72519e-16	2.37278e-06	-4.07154e-15
0	0	-1692	-3.16686e-15	2.37604e-06	1.24348e-15
6	0	-1692	3.50519e-15	2.37278e-06	5.172e-16
-6	4	-1692	4.3395e-09	2.3683e-06	1.56416e-07
0	4	-1692	1.59761e-16	2.37155e-06	1.56696e-07
6	4	-1692	-4.33951e-09	2.3683e-06	1.56416e-07
-6	-4	-1689	-4.63044e-09	2.48881e-06	-1.6559e-07
0	-4	-1689	9.77309e-16	2.49229e-06	-1.65892e-07
6	-4	-1689	4.63044e-09	2.48881e-06	-1.6559e-07
-6	0	-1689	-2.06739e-15	2.4936e-06	5.71364e-16
0	0	-1689	2.8189e-17	2.49708e-06	-3.5416e-15
6	0	-1689	-7.65875e-15	2.4936e-06	-1.41444e-15
-6	4	-1689	4.63045e-09	2.48881e-06	1.6559e-07
0	4	-1689	-3.16686e-15	2.49229e-06	1.65892e-07
6	4	-1689	-4.63044e-09	2.48881e-06	1.6559e-07
-6	-4	-1686	-4.94361e-09	2.61642e-06	-1.75387e-07
0	-4	-1686	-6.57744e-17	2.62013e-06	-1.75712e-07
6	-4	-1686	4.94362e-09	2.61642e-06	-1.75387e-07
-6	0	-1686	-2.1144e-15	2.62153e-06	-2.04049e-16
0	0	-1686	-4.39791e-15	2.62525e-06	-3.40873e-15
6	0	-1686	-2.62186e-15	2.62153e-06	-1.86564e-15
-6	4	-1686	4.94362e-09	2.61642e-06	1.75387e-07
0	4	-1686	-2.14255e-15	2.62013e-06	1.75712e-07
6	4	-1686	-4.94362e-09	2.61642e-06	1.75387e-07
-6	-4	-1683	-5.28093e-09	2.75161e-06	-1.85852e-07
0	-4	-1683	-4.02203e-15	2.75557e-06	-1.86203e-07
6	-4	-1683	5.28093e-09	2.75161e-06	-1.85852e-07
-6	0	-1683	-1.81366e-15	2.75707e-06	-1.56286e-15
0	0	-1683	2.66882e-15	2.76104e-06	-1.2204e-15
6	0	-1683	-7.40503e-15	2.75707e-06	-1.61956e-15
-6	4	-1683	5.28093e-09	2.75161e-06	1.85852e-07
0	4	-1683	-6.39009e-16	2.75557e-06	1.86203e-07
6	4	-1683	-5.28093e-09	2.75161e-06	1.85852e-07
-6	-4	-1680	-5.64448e-09	2.8949e-06	-1.97039e-07
0	-4	-1680	1.88886e-15	2.89913e-06	-1.97417e-07
6	-4	-1680	5.64448e-09	2.8949e-06	-1.97039e-07
-6	0	-1680	-1.72911e-15	2.90073e-06	3.07449e-16
0	0	-1680	-2.66883e-15	2.90497e-06	-2.4871e-15
6	0	-1680	-8.65487e-15	2.90073e-06	-3.08977e-15
-6	4	-1680	5.64447e-09	2.8949e-06	1.97039e-07
0	4	-1680	-3.57094e-15	2.89913e-06	1.97417e-07
6	4	-1680	-5.64447e-09	2.8949e-06	1.97039e-07
-6	-4	-1677	-6.03657e-09	3.04684e-06	-2.09005e-07
0	-4	-1677	-3.31722e-15	3.05136e-06	-2.09412e-07
6	-4	-1677	6.03655e-09	3.04684e-06	-2.09005e-07
-6	0	-1677	-5.72291e-15	3.05309e-06	7.4986e-16
0	0	-1677	-1.87915e-16	3.05762e-06	-7.64281e-16
6	0	-1677	-5.07452e-15	3.05309e-06	-3.05207e-16
-6	4	-1677	6.03655e-09	3.04684e-06	2.09005e-07
0	4	-1677	-9.02143e-16	3.05136e-06	2.09412e-07
6	4	-1677	-6.03655e-09	3.04684e-06	2.09005e-07
-6	-4	-1674	-6.4597e-09	3.20805e-06	-2.2181e-07
