X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
-6	-4	-1779	-6.53193e-10	4.86105e-07	-2.82977e-08
0	-4	-1779	2.80977e-15	4.86595e-07	-2.83321e-08
6	-4	-1779	6.5319e-10	4.86105e-07	-2.82977e-08
-6	0	-1779	2.32112e-15	4.86776e-07	-7.30999e-15
0	0	-1779	-3.78709e-15	4.87266e-07	-2.97517e-15
6	0	-1779	-3.7495e-15	4.86776e-07	-6.28036e-15
-6	4	-1779	6.53192e-10	4.86105e-07	2.82977e-08
0	4	-1779	-1.31561e-16	4.86595e-07	2.83321e-08
6	4	-1779	-6.5319e-10	4.86105e-07	2.82977e-08
-6	-4	-1776	-6.88614e-10	5.07812e-07	-2.96657e-08
0	-4	-1776	2.34931e-15	5.08329e-07	-2.97022e-08
6	-4	-1776	6.88612e-10	5.07812e-07	-2.96656e-08
-6	0	-1776	-1.97339e-16	5.0852e-07	-2.89835e-15
0	0	-1776	-1.40019e-15	5.09037e-07	-6.26869e-15
6	0	-1776	4.77379e-15	5.0852e-07	-6.59044e-16
-6	4	-1776	6.88615e-10	5.07812e-07	2.96656e-08
0	4	-1776	-4.98051e-16	5.08329e-07	2.97021e-08
6	4	-1776	-6.88611e-10	5.07812e-07	2.96656e-08
-6	-4	-1773	-7.26206e-10	5.30572e-07	-3.11084e-08
0	-4	-1773	2.06739e-15	5.31116e-07	-3.11471e-08
6	-4	-1773	7.26212e-10	5.30572e-07	-3.11084e-08
-6	0	-1773	-1.3626e-15	5.31318e-07	-2.58087e-15
0	0	-1773	3.27963e-15	5.31864e-07	-5.00267e-15
6	0	-1773	-4.67043e-15	5.31318e-07	-2.81118e-15
-6	4	-1773	7.26201e-10	5.30572e-07	3.11084e-08
0	4	-1773	-1.98282e-15	5.31116e-07	3.11471e-08
6	4	-1773	-7.26201e-10	5.30572e-07	3.11084e-08
-6	-4	-1770	-7.66114e-10	5.54441e-07	-3.26305e-08
0	-4	-1770	3.25144e-15	5.55016e-07	-3.26716e-08
6	-4	-1770	7.66119e-10	5.54441e-07	-3.26305e-08
-6	0	-1770	4.12539e-15	5.55229e-07	-5.389e-15
0	0	-1770	-4.04081e-15	5.55804e-07	-6.55811e-15
6	0	-1770	9.67913e-16	5.55229e-07	-7.62162e-15
-6	4	-1770	7.66113e-10	5.54441e-07	3.26305e-08
0	4	-1770	-8.92733e-16	5.55016e-07	3.26716e-08
6	4	-1770	-7.66122e-10	5.54441e-07	3.26305e-08
-6	-4	-1767	-8.08501e-10	5.79482e-07	-3.42369e-08
0	-4	-1767	-2.15197e-15	5.80088e-07	-3.42806e-08
6	-4	-1767	8.08501e-10	5.79482e-07	-3.42369e-08
-6	0	-1767	-2.10498e-15	5.80314e-07	-4.84227e-15
0	0	-1767	4.36032e-15	5.80921e-07	-9.34245e-15
6	0	-1767	-6.07061e-15	5.80314e-07	-5.45165e-15
-6	4	-1767	8.08508e-10	5.79482e-07	3.42369e-08
0	4	-1767	1.08068e-15	5.80088e-07	3.42806e-08
6	4	-1767	-8.08504e-10	5.79482e-07	3.42369e-08
-6	-4	-1764	-8.53543e-10	6.05759e-07	-3.59329e-08
0	-4	-1764	-7.61171e-16	6.06399e-07	-3.59793e-08
6	-4	-1764	8.53546e-10	6.05759e-07	-3.59329e-08
-6	0	-1764	5.63827e-17	6.06637e-07	-3.26099e-15
0	0	-1764	1.72909e-15	6.07278e-07	-5.29808e-15
6	0	-1764	-3.16686e-15	6.06637e-07	-6.76042e-15
-6	4	-1764	8.53545e-10	6.05759e-07	3.59329e-08
0	4	-1764	-1.50356e-15	6.06399e-07	3.59793e-08
6	4	-1764	-8.53548e-10	6.05759e-07	3.59329e-08
-6	-4	-1761	-9.01423e-10	6.33341e-07	-3.77241e-08
0	-4	-1761	6.7942e-15	6.34017e-07	-3.77735e-08
6	-4	-1761	9.01424e-10	6.33341e-07	-3.77241e-08
-6	0	-1761	1.30621e-15	6.34269e-07	-1.51349e-15
0	0	-1761	-1.09948e-15	6.34946e-07	-7.72137e-15
6	0	-1761	4.75499e-15	6.34269e-07	-5.48381e-15
-6	4	-1761	9.01422e-10	6.33341e-07	3.77241e-08
0	4	-1761	-6.813e-15	6.34017e-07	3.77735e-08
6	4	-1761	-9.01417e-10	6.33341e-07	3.77241e-08
-6	-4	-1758	-9.52335e-10	6.62302e-07	-3.96166e-08
0	-4	-1758	1.61632e-15	6.63016e-07	-3.96692e-08
6	-4	-1758	9.52335e-10	6.62302e-07	-3.96166e-08
-6	0	-1758	6.95391e-16	6.63283e-07	-3.23631e-15
0	0	-1758	5.73231e-15	6.63998e-07	-3.15807e-15
6	0	-1758	1.90765e-15	6.63283e-07	-6.35288e-15
-6	4	-1758	9.52339e-10	6.62302e-07	3.96166e-08
0	4	-1758	3.70251e-15	6.63016e-07	3.96692e-08
6	4	-1758	-9.52334e-10	6.62302e-07	3.96166e-08
-6	-4	-1755	-1.0065e-09	6.9272e-07	-4.16169e-08
0	-4	-1755	5.22486e-15	6.93475e-07	-4.16728e-08
6	-4	-1755	1.00651e-09	6.9272e-07	-4.16169e-08
-6	0	-1755	-7.98766e-16	6.93757e-07	-8.04611e-15
0	0	-1755	2.09559e-15	6.94513e-07	-4.23037e-15
6	0	-1755	-3.17627e-15	6.93757e-07	-8.30669e-15
-6	4	-1755	1.0065e-09	6.9272e-07	4.16169e-08
0	4	-1755	1.53175e-15	6.93475e-07	4.16728e-08
6	4	-1755	-1.00651e-09	6.9272e-07	4.16169e-08
-6	-4	-1752	-1.06416e-09	7.24679e-07	-4.3732e-08
0	-4	-1752	-5.02752e-15	7.25477e-07	-4.37915e-08
6	-4	-1752	1.06416e-09	7.24679e-07	-4.3732e-08
-6	0	-1752	-1.40955e-16	7.25775e-07	-5.20116e-15
0	0	-1752	-2.41509e-15	7.26574e-07	-5.43703e-15
6	0	-1752	4.84898e-15	7.25775e-07	-9.42972e-15
-6	4	-1752	1.06416e-09	7.24679e-07	4.3732e-08
0	4	-1752	-4.13473e-16	7.25477e-07	4.37915e-08
6	4	-1752	-1.06416e-09	7.24679e-07	4.3732e-08
-6	-4	-1749	-1.12556e-09	7.58266e-07	-4.59692e-08
0	-4	-1749	-2.42448e-15	7.5911e-07	-4.60326e-08
6	-4	-1749	1.12555e-09	7.58266e-07	-4.59692e-08
-6	0	-1749	8.74883e-15	7.59427e-07	-5.45927e-15
0	0	-1749	-1.60692e-15	7.60272e-07	-8.76393e-15
6	0	-1749	-5.04631e-15	7.59427e-07	-5.28877e-15
-6	4	-1749	1.12556e-09	7.58266e-07	4.59692e-08
0	4	-1749	1.31566e-16	7.5911e-07	4.60326e-08
6	4	-1749	-1.12556e-09	7.58266e-07	4.59692e-08
-6	-4	-1746	-1.19097e-09	7.93577e-07	-4.83366e-08
0	-4	-1746	-5.4504e-15	7.9447e-07	-4.84042e-08
6	-4	-1746	1.19096e-09	7.93577e-07	-4.83366e-08
-6	0	-1746	5.2625e-16	7.94806e-07	-5.52948e-15
0	0	-1746	-1.46596e-15	7.957e-07	-3.85562e-15
6	0	-1746	1.04309e-15	7.94805e-07	-6.49107e-15
-6	4	-1746	1.19096e-09	7.93577e-07	4.83366e-08
0	4	-1746	1.69151e-16	7.9447e-07	4.84042e-08
6	4	-1746	-1.19097e-09	7.93577e-07	4.83366e-08
-6	-4	-1743	-1.26067e-09	8.30713e-07	-5.08428e-08
0	-4	-1743	1.50356e-15	8.31658e-07	-5.09149e-08
6	-4	-1743	1.26068e-09	8.30713e-07	-5.08428e-08
-6	0	-1743	-1.04309e-15	8.32013e-07	-8.50118e-15
0	0	-1743	-1.46596e-15	8.3296e-07	-7.23455e-15
6	0	-1743	8.55153e-16	8.32013e-07	-7.81217e-15
-6	4	-1743	1.26068e-09	8.30713e-07	5.08428e-08
0	4	-1743	-8.36352e-16	8.31658e-07	5.09148e-08
6	4	-1743	-1.26067e-09	8.30713e-07	5.08428e-08
-6	-4	-1740	-1.33501e-09	8.69779e-07	-5.3497e-08
0	-4	-1740	1.50356e-15	8.7078e-07	-5.35739e-08
6	-4	-1740	1.33501e-09	8.69779e-07	-5.3497e-08
-6	0	-1740	-1.76668e-15	8.71157e-07	-6.75201e-15
0	0	-1740	1.94523e-15	8.72159e-07	-1.15454e-14
6	0	-1740	-4.84897e-15	8.71157e-07	-4.07362e-15
-6	4	-1740	1.33502e-09	8.69779e-07	5.3497e-08
0	4	-1740	-9.29387e-15	8.7078e-07	5.35738e-08
6	4	-1740	-1.335e-09	8.69779e-07	5.3497e-08
-6	-4	-1737	-1.41431e-09	9.10891e-07	-5.63091e-08
0	-4	-1737	7.32986e-16	9.11951e-07	-5.63911e-08
6	-4	-1737	1.41431e-09	9.10891e-07	-5.63091e-08
-6	0	-1737	-2.96952e-15	9.12351e-07	-5.06623e-15
0	0	-1737	-5.83568e-15	9.13413e-07	-7.98395e-15
6	0	-1737	3.57096e-15	9.12351e-07	-5.78741e-15
-6	4	-1737	1.41431e-09	9.10891e-07	5.63091e-08
0	4	-1737	-4.03142e-15	9.11951e-07	5.63911e-08
6	4	-1737	-1.41431e-09	9.10891e-07	5.63091e-08
-6	-4	-1734	-1.49896e-09	9.54171e-07	-5.92898e-08
0	-4	-1734	-3.53336e-15	9.55295e-07	-5.93774e-08
6	-4	-1734	1.49895e-09	9.54171e-07	-5.92898e-08
-6	0	-1734	2.26473e-15	9.55719e-07	-7.19225e-15
0	0	-1734	4.37911e-15	9.56845e-07	-6.21402e-15
6	0	-1734	-1.38139e-15	9.55719e-07	-6.04471e-15
-6	4	-1734	1.49895e-09	9.54171e-07	5.92898e-08
0	4	-1734	-4.98053e-15	9.55295e-07	5.93773e-08
6	4	-1734	-1.49895e-09	9.54171e-07	5.92898e-08
-6	-4	-1731	-1.58934e-09	9.99749e-07	-6.24506e-08
0	-4	-1731	-9.11532e-16	1.00094e-06	-6.25441e-08
6	-4	-1731	1.58934e-09	9.99749e-07	-6.24506e-08
-6	0	-1731	-3.11047e-15	1.00139e-06	-6.54122e-15
0	0	-1731	5.77931e-15	1.00259e-06	-7.15613e-15
6	0	-1731	7.63996e-15	1.00139e-06	-6.47874e-15
-6	4	-1731	1.58934e-09	9.99749e-07	6.24506e-08
0	4	-1731	1.3626e-15	1.00094e-06	6.2544e-08
6	4	-1731	-1.58934e-09	9.99749e-07	6.24506e-08
-6	-4	-1728	-1.68591e-09	1.04777e-06	-6.58037e-08
0	-4	-1728	-2.24594e-15	1.04903e-06	-6.59036e-08
6	-4	-1728	1.68591e-09	1.04777e-06	-6.58037e-08
-6	0	-1728	3.0917e-15	1.04951e-06	-9.70686e-15
0	0	-1728	1.92643e-15	1.05077e-06	-5.83068e-15
6	0	-1728	-8.96497e-15	1.04951e-06	-4.37245e-15
-6	4	-1728	1.68591e-09	1.04777e-06	6.58037e-08
0	4	-1728	2.58424e-15	1.04903e-06	6.59036e-08
6	4	-1728	-1.68591e-09	1.04777e-06	6.58037e-08
-6	-4	-1725	-1.78913e-09	1.09837e-06	-6.93625e-08
0	-4	-1725	-2.09559e-15	1.09971e-06	-6.94693e-08
6	-4	-1725	1.78913e-09	1.09837e-06	-6.93625e-08
-6	0	-1725	-4.80197e-15	1.10022e-06	-9.64548e-15
0	0	-1725	5.74172e-15	1.10156e-06	-9.30143e-15
6	0	-1725	1.22163e-16	1.10022e-06	-8.84868e-15
-6	4	-1725	1.78913e-09	1.09837e-06	6.93625e-08
0	4	-1725	2.08619e-15	1.09971e-06	6.94693e-08
6	4	-1725	-1.78913e-09	1.09837e-06	6.93625e-08
-6	-4	-1722	-1.89953e-09	1.15172e-06	-7.31413e-08
0	-4	-1722	-1.93583e-15	1.15314e-06	-7.32556e-08
6	-4	-1722	1.89954e-09	1.15172e-06	-7.31413e-08
-6	0	-1722	2.76279e-15	1.15368e-06	-9.77088e-15
0	0	-1722	6.1082e-16	1.15511e-06	-5.5745e-15
6	0	-1722	-8.36346e-16	1.15368e-06	-8.33468e-15
-6	4	-1722	1.89953e-09	1.15172e-06	7.31413e-08
0	4	-1722	1.08069e-15	1.15314e-06	7.32556e-08
6	4	-1722	-1.89953e-09	1.15172e-06	7.31413e-08
-6	-4	-1719	-2.01767e-09	1.20798e-06	-7.71556e-08
0	-4	-1719	1.23104e-15	1.20949e-06	-7.72779e-08
6	-4	-1719	2.01767e-09	1.20798e-06	-7.71556e-08
-6	0	-1719	6.10829e-16	1.21007e-06	-5.14903e-15
0	0	-1719	-2.65942e-15	1.21158e-06	-8.50744e-15
6	0	-1719	-4.88656e-15	1.21007e-06	-3.73427e-15
-6	4	-1719	2.01767e-09	1.20798e-06	7.71556e-08
0	4	-1719	-5.71351e-15	1.20949e-06	7.72779e-08
6	4	-1719	-2.01767e-09	1.20798e-06	7.71556e-08
-6	-4	-1716	-2.14414e-09	1.26734e-06	-8.14221e-08
0	-4	-1716	-8.07223e-15	1.26895e-06	-8.15531e-08
6	-4	-1716	2.14414e-09	1.26734e-06	-8.14221e-08
-6	0	-1716	3.58975e-15	1.26956e-06	-8.52294e-15
0	0	-1716	3.02592e-15	1.27117e-06	-1.15731e-14
6	0	-1716	-8.45747e-16	1.26956e-06	-1.10555e-14
-6	4	-1716	2.14414e-09	1.26734e-06	8.14221e-08
0	4	-1716	-6.77541e-15	1.26895e-06	8.1553e-08
6	4	-1716	-2.14413e-09	1.26734e-06	8.14221e-08
-6	-4	-1713	-2.27961e-09	1.33e-06	-8.59587e-08
0	-4	-1713	-3.66494e-16	1.33171e-06	-8.6099e-08
6	-4	-1713	2.27961e-09	1.33e-06	-8.59587e-08
-6	0	-1713	-7.89382e-16	1.33236e-06	-5.54609e-15
0	0	-1713	-4.8866e-16	1.33407e-06	-5.8048e-15
6	0	-1713	-1.34381e-15	1.33236e-06	-6.76819e-15
-6	4	-1713	2.27961e-09	1.33e-06	8.59586e-08
0	4	-1713	-2.49026e-15	1.33171e-06	8.6099e-08
6	4	-1713	-2.27961e-09	1.33e-06	8.59587e-08
-6	-4	-1710	-2.42481e-09	1.39616e-06	-9.07849e-08
0	-4	-1710	2.61242e-15	1.39797e-06	-9.09353e-08
6	-4	-1710	2.42481e-09	1.39616e-06	-9.07848e-08
-6	0	-1710	-1.59753e-15	1.39867e-06	-1.03473e-14
0	0	-1710	-4.92416e-15	1.40049e-06	-1.27021e-14
6	0	-1710	-1.50356e-15	1.39867e-06	-1.28419e-14
-6	4	-1710	2.42481e-09	1.39616e-06	9.07848e-08
0	4	-1710	8.83342e-16	1.39797e-06	9.09353e-08
6	4	-1710	-2.4248e-09	1.39616e-06	9.07848e-08
-6	-4	-1707	-2.58052e-09	1.46604e-06	-9.59216e-08
0	-4	-1707	7.79963e-16	1.46798e-06	-9.6083e-08
6	-4	-1707	2.58053e-09	1.46604e-06	-9.59216e-08
-6	0	-1707	4.69861e-15	1.46872e-06	-8.20278e-15
0	0	-1707	1.21225e-15	1.47066e-06	-1.01776e-14
6	0	-1707	-3.62734e-15	1.46872e-06	-7.57119e-15
-6	4	-1707	2.58052e-09	1.46604e-06	9.59216e-08
0	4	-1707	-2.27413e-15	1.46798e-06	9.6083e-08
6	4	-1707	-2.58052e-09	1.46604e-06	9.59216e-08
-6	-4	-1704	-2.74759e-09	1.5399e-06	-1.01392e-07
0	-4	-1704	-1.07222e-14	1.54196e-06	-1.01565e-07
6	-4	-1704	2.74758e-09	1.5399e-06	-1.01392e-07
-6	0	-1704	6.01434e-16	1.54275e-06	-9.99914e-15
0	0	-1704	2.84735e-15	1.54481e-06	-1.07603e-14
6	0	-1704	-3.27024e-15	1.54275e-06	-1.37361e-14
-6	4	-1704	2.7476e-09	1.5399e-06	1.01392e-07
0	4	-1704	-4.7362e-15	1.54196e-06	1.01565e-07
6	4	-1704	-2.74758e-09	1.5399e-06	1.01392e-07
-6	-4	-1701	-2.92696e-09	1.61798e-06	-1.0722e-07
0	-4	-1701	-5.29063e-15	1.62017e-06	-1.07406e-07
6	-4	-1701	2.92695e-09	1.61798e-06	-1.0722e-07
-6	0	-1701	2.90375e-15	1.62102e-06	-9.63772e-15
0	0	-1701	3.72131e-15	1.62322e-06	-5.62237e-15
6	0	-1701	-7.97826e-15	1.62102e-06	-9.78494e-15
-6	4	-1701	2.92695e-09	1.61798e-06	1.0722e-07
0	4	-1701	-2.07678e-15	1.62017e-06	1.07406e-07
6	4	-1701	-2.92695e-09	1.61798e-06	1.0722e-07
-6	-4	-1698	-3.11962e-09	1.70056e-06	-1.13433e-07
0	-4	-1698	-1.56933e-15	1.7029e-06	-1.13633e-07
6	-4	-1698	3.11963e-09	1.70056e-06	-1.13433e-07
-6	0	-1698	3.66493e-15	1.70381e-06	-1.5945e-14
0	0	-1698	4.47308e-15	1.70615e-06	-1.34384e-14
6	0	-1698	-1.54117e-15	1.70381e-06	-1.48836e-14
-6	4	-1698	3.11963e-09	1.70056e-06	1.13433e-07
0	4	-1698	1.52235e-15	1.7029e-06	1.13633e-07
6	4	-1698	-3.11963e-09	1.70056e-06	1.13433e-07
-6	-4	-1695	-3.32673e-09	1.78795e-06	-1.20059e-07
0	-4	-1695	5.80749e-15	1.79044e-06	-1.20274e-07
6	-4	-1695	3.32673e-09	1.78795e-06	-1.20059e-07
-6	0	-1695	1.40968e-16	1.79141e-06	-9.37846e-15
0	0	-1695	3.58975e-15	1.79391e-06	-1.15395e-14
6	0	-1695	-1.40019e-15	1.79141e-06	-1.00219e-14
-6	4	-1695	3.32673e-09	1.78795e-06	1.20059e-07
0	4	-1695	-4.4167e-15	1.79044e-06	1.20274e-07
6	4	-1695	-3.32673e-09	1.78795e-06	1.20059e-07
-6	-4	-1692	-3.54947e-09	1.88046e-06	-1.2713e-07
0	-4	-1692	3.10107e-16	1.88312e-06	-1.27361e-07
6	-4	-1692	3.54947e-09	1.88046e-06	-1.2713e-07
-6	0	-1692	-5.16851e-16	1.88416e-06	-1.12486e-14
0	0	-1692	1.22167e-16	1.88682e-06	-9.00154e-15
6	0	-1692	-6.39012e-15	1.88416e-06	-1.03809e-14
-6	4	-1692	3.54947e-09	1.88046e-06	1.2713e-07
0	4	-1692	3.15749e-15	1.88312e-06	1.27361e-07
6	4	-1692	-3.54946e-09	1.88046e-06	1.2713e-07
-6	-4	-1689	-3.78918e-09	1.97844e-06	-1.3468e-07
0	-4	-1689	1.67271e-15	1.98128e-06	-1.34929e-07
6	-4	-1689	3.78917e-09	1.97844e-06	-1.3468e-07
-6	0	-1689	-9.02118e-16	1.98239e-06	-1.37623e-14
0	0	-1689	3.83405e-15	1.98523e-06	-8.34531e-15
6	0	-1689	-1.59753e-15	1.98239e-06	-1.26793e-14
-6	4	-1689	3.78917e-09	1.97844e-06	1.3468e-07
0	4	-1689	1.87948e-16	1.98128e-06	1.34929e-07
6	4	-1689	-3.78917e-09	1.97844e-06	1.3468e-07
-6	-4	-1686	-4.0473e-09	2.08226e-06	-1.42746e-07
0	-4	-1686	1.98281e-15	2.0853e-06	-1.43014e-07
6	-4	-1686	4.0473e-09	2.08226e-06	-1.42746e-07
-6	0	-1686	-2.52785e-15	2.08648e-06	-1.43439e-14
0	0	-1686	5.1027e-15	2.08952e-06	-1.15127e-14
6	0	-1686	-1.45657e-15	2.08648e-06	-9.54137e-15
-6	4	-1686	4.0473e-09	2.08226e-06	1.42746e-07
0	4	-1686	3.33601e-15	2.0853e-06	1.43014e-07
6	4	-1686	-4.0473e-09	2.08226e-06	1.42746e-07
-6	-4	-1683	-4.32544e-09	2.19232e-06	-1.51368e-07
0	-4	-1683	1.53174e-15	2.19557e-06	-1.51657e-07
6	-4	-1683	4.32544e-09	2.19232e-06	-1.51368e-07
-6	0	-1683	-4.26635e-15	2.19683e-06	-1.20106e-14
0	0	-1683	-5.21547e-15	2.20008e-06	-1.60832e-14
6	0	-1683	4.60464e-16	2.19683e-06	-8.39319e-15
-6	4	-1683	4.32543e-09	2.19232e-06	1.51368e-07
0	4	-1683	-1.40963e-16	2.19557e-06	1.51657e-07
6	4	-1683	-4.32543e-09	2.19232e-06	1.51368e-07
-6	-4	-1680	-4.62534e-09	2.30906e-06	-1.6059e-07
0	-4	-1680	2.87557e-15	2.31253e-06	-1.60901e-07
6	-4	-1680	4.62533e-09	2.30906e-06	-1.6059e-07
-6	0	-1680	-2.92255e-15	2.31388e-06	-1.3755e-14
0	0	-1680	-3.30783e-15	2.31736e-06	-1.51795e-14
6	0	-1680	-2.06745e-16	2.31388e-06	-1.3205e-14
-6	4	-1680	4.62532e-09	2.30906e-06	1.6059e-07
0	4	-1680	-8.08158e-16	2.31253e-06	1.60901e-07
6	4	-1680	-4.62533e-09	2.30906e-06	1.6059e-07
-6	-4	-1677	-4.94891e-09	2.43293e-06	-1.70458e-07
0	-4	-1677	1.89824e-15	2.43664e-06	-1.70795e-07
6	-4	-1677	4.9489e-09	2.43293e-06	-1.70458e-07
-6	0	-1677	-2.34928e-15	2.4381e-06	-1.23621e-14
0	0	-1677	5.77928e-15	2.44182e-06	-1.36126e-14
6	0	-1677	-6.97276e-15	2.4381e-06	-1.46948e-14
-6	4	-1677	4.9489e-09	2.43293e-06	1.70458e-07
0	4	-1677	-7.75272e-15	2.43664e-06	1.70795e-07
6	4	-1677	-4.9489e-09	2.43293e-06	1.70458e-07
-6	-4	-1674	-5.29825e-09	2.56445e-06	-1.81026e-07
0	-4	-1674	-3.90925e-15	2.56842e-06	-1.81389e-07
6	-4	-1674	5.29825e-09	2.56445e-06	-1.81026e-07
-6	0	-1674	1.06471e-14	2.56998e-06	-1.82125e-14
0	0	-1674	-3.81528e-15	2.57396e-06	-1.26053e-14
6	0	-1674	-7.12311e-15	2.56998e-06	-1.16104e-14
-6	4	-1674	5.29825e-09	2.56445e-06	1.81026e-07
0	4	-1674	-1.52235e-15	2.56842e-06	1.81389e-07
6	4	-1674	-5.29824e-09	2.56445e-06	1.81026e-07
-6	-4	-1671	-5.67568e-09	2.70415e-06	-1.92349e-07
0	-4	-1671	6.92578e-15	2.7084e-06	-1.92742e-07
6	-4	-1671	5.67568e-09	2.70415e-06	-1.92349e-07
-6	0	-1671	-3.45818e-15	2.71008e-06	-1.19617e-14
0	0	-1671	4.58585e-15	2.71435e-06	-1.45406e-14
6	0	-1671	-2.46208e-15	2.71008e-06	-1.34904e-14
-6	4	-1671	5.67568e-09	2.70415e-06	1.92349e-07
0	4	-1671	-3.84346e-15	2.7084e-06	1.92742e-07
6	4	-1671	-5.67568e-09	2.70415e-06	1.92349e-07
-6	-4	-1668	-6.08375e-09	2.85262e-06	-2.04489e-07
0	-4	-1668	-4.41681e-16	2.85718e-06	-2.04914e-07
6	-4	-1668	6.08375e-09	2.85262e-06	-2.04489e-07
-6	0	-1668	-7.36743e-15	2.85899e-06	-1.62538e-14
0	0	-1668	4.33214e-15	2.86356e-06	-1.00559e-14
6	0	-1668	-3.46759e-15	2.85899e-06	-1.6733e-14
-6	4	-1668	6.08375e-09	2.85262e-06	2.04489e-07
0	4	-1668	-1.0337e-15	2.85718e-06	2.04914e-07
6	4	-1668	-6.08374e-09	2.85262e-06	2.04489e-07
-6	-4	-1665	-6.52524e-09	3.01051e-06	-2.17514e-07
0	-4	-1665	1.84186e-15	3.0154e-06	-2.17974e-07
6	-4	-1665	6.52524e-09	3.01051e-06	-2.17514e-07
-6	0	-1665	-4.13478e-15	3.01734e-06	-1.31528e-14
0	0	-1665	-5.20607e-15	3.02224e-06	-9.81781e-15
