X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
6	-4	-1791	5.64259e-10	4.43547e-07	-2.51074e-08
-6	0	-1791	3.67432e-15	4.44125e-07	1.03924e-14
0	0	-1791	-5.74171e-15	4.44548e-07	8.85094e-15
6	0	-1791	-3.58974e-15	4.44125e-07	6.22182e-15
-6	4	-1791	5.64255e-10	4.43547e-07	2.51075e-08
0	4	-1791	4.62344e-15	4.4397e-07	2.51364e-08
6	4	-1791	-5.64261e-10	4.43547e-07	2.51075e-08
-6	-4	-1788	-5.93989e-10	4.62795e-07	-2.62862e-08
0	-4	-1788	-3.90925e-15	4.6324e-07	-2.63168e-08
6	-4	-1788	5.93994e-10	4.62795e-07	-2.62862e-08
-6	0	-1788	7.32986e-16	4.63404e-07	7.41055e-15
0	0	-1788	-4.60467e-16	4.6385e-07	9.34012e-15
6	0	-1788	-2.77218e-15	4.63404e-07	9.80725e-15
-6	4	-1788	5.93984e-10	4.62795e-07	2.62862e-08
0	4	-1788	-3.36421e-15	4.6324e-07	2.63169e-08
6	4	-1788	-5.93985e-10	4.62795e-07	2.62862e-08
-6	-4	-1785	-6.25477e-10	4.8295e-07	-2.75276e-08
0	-4	-1785	-4.52007e-15	4.83418e-07	-2.756e-08
6	-4	-1785	6.2548e-10	4.8295e-07	-2.75276e-08
-6	0	-1785	1.87915e-17	4.83591e-07	9.08855e-15
0	0	-1785	4.80199e-15	4.8406e-07	3.93719e-15
6	0	-1785	3.58035e-15	4.83591e-07	9.00181e-15
-6	4	-1785	6.25476e-10	4.8295e-07	2.75276e-08
0	4	-1785	-1.0055e-15	4.83418e-07	2.756e-08
6	4	-1785	-6.25476e-10	4.8295e-07	2.75276e-08
-6	-4	-1782	-6.58855e-10	5.04058e-07	-2.88352e-08
0	-4	-1782	3.43939e-15	5.04552e-07	-2.88695e-08
6	-4	-1782	6.58848e-10	5.04058e-07	-2.88352e-08
-6	0	-1782	-4.81139e-15	5.04734e-07	7.74212e-15
0	0	-1782	2.16134e-16	5.05229e-07	7.06637e-15
6	0	-1782	-3.57094e-16	5.04734e-07	1.08335e-14
-6	4	-1782	6.58851e-10	5.04058e-07	2.88352e-08
0	4	-1782	-9.30328e-16	5.04552e-07	2.88696e-08
6	4	-1782	-6.58858e-10	5.04058e-07	2.88352e-08
-6	-4	-1779	-6.94242e-10	5.26173e-07	-3.02131e-08
0	-4	-1779	-1.09008e-15	5.26693e-07	-3.02495e-08
6	-4	-1779	6.94242e-10	5.26173e-07	-3.02131e-08
-6	0	-1779	4.19116e-15	5.26885e-07	9.77913e-15
0	0	-1779	8.55148e-16	5.27406e-07	1.1462e-14
6	0	-1779	1.0055e-15	5.26885e-07	9.58015e-15
-6	4	-1779	6.94244e-10	5.26173e-07	3.02131e-08
0	4	-1779	-1.04121e-14	5.26693e-07	3.02495e-08
6	4	-1779	-6.94255e-10	5.26173e-07	3.02131e-08
-6	-4	-1776	-7.31783e-10	5.49346e-07	-3.16655e-08
0	-4	-1776	-1.69149e-16	5.49895e-07	-3.17042e-08
6	-4	-1776	7.31785e-10	5.49346e-07	-3.16655e-08
-6	0	-1776	5.08391e-15	5.50097e-07	1.02239e-14
0	0	-1776	-3.00713e-16	5.50647e-07	6.42823e-15
6	0	-1776	6.32434e-15	5.50097e-07	7.89709e-15
-6	4	-1776	7.31787e-10	5.49346e-07	3.16655e-08
0	4	-1776	-1.7009e-15	5.49895e-07	3.17042e-08
6	4	-1776	-7.31783e-10	5.49346e-07	3.16655e-08
-6	-4	-1773	-7.71624e-10	5.73637e-07	-3.31971e-08
0	-4	-1773	7.70575e-16	5.74216e-07	-3.32381e-08
6	-4	-1773	7.71618e-10	5.73637e-07	-3.31971e-08
-6	0	-1773	-2.0674e-15	5.7443e-07	6.65089e-15
0	0	-1773	1.45657e-15	5.75009e-07	5.51464e-15
6	0	-1773	2.96012e-15	5.7443e-07	1.28577e-14
-6	4	-1773	7.71617e-10	5.73637e-07	3.31971e-08
0	4	-1773	4.37911e-15	5.74216e-07	3.32382e-08
6	4	-1773	-7.71622e-10	5.73637e-07	3.31971e-08
-6	-4	-1770	-8.13903e-10	5.99107e-07	-3.48127e-08
0	-4	-1770	1.22164e-15	5.99717e-07	-3.48563e-08
6	-4	-1770	8.13898e-10	5.99107e-07	-3.48127e-08
-6	0	-1770	5.33764e-15	5.99942e-07	4.95586e-15
0	0	-1770	4.0784e-15	6.00553e-07	1.30092e-14
6	0	-1770	8.25077e-15	5.99942e-07	1.16523e-14
-6	4	-1770	8.13908e-10	5.99107e-07	3.48127e-08
0	4	-1770	1.66332e-15	5.99717e-07	3.48563e-08
6	4	-1770	-8.13912e-10	5.99107e-07	3.48127e-08
-6	-4	-1767	-8.58812e-10	6.25819e-07	-3.65174e-08
0	-4	-1767	7.75272e-15	6.26463e-07	-3.65638e-08
6	-4	-1767	8.58809e-10	6.25819e-07	-3.65175e-08
-6	0	-1767	1.14647e-15	6.26701e-07	1.1521e-14
0	0	-1767	2.43388e-15	6.27346e-07	1.44797e-14
6	0	-1767	1.49415e-15	6.26701e-07	1.08169e-14
-6	4	-1767	8.58817e-10	6.25819e-07	3.65175e-08
0	4	-1767	2.91316e-16	6.26463e-07	3.65638e-08
6	4	-1767	-8.58812e-10	6.25819e-07	3.65175e-08
-6	-4	-1764	-9.06524e-10	6.53843e-07	-3.8317e-08
0	-4	-1764	3.61794e-15	6.54522e-07	-3.83662e-08
6	-4	-1764	9.06528e-10	6.53843e-07	-3.8317e-08
-6	0	-1764	2.13318e-15	6.54774e-07	8.60081e-15
0	0	-1764	-4.67983e-15	6.55455e-07	8.68435e-15
6	0	-1764	-4.90536e-15	6.54774e-07	9.85908e-15
-6	4	-1764	9.06527e-10	6.53843e-07	3.8317e-08
0	4	-1764	-6.20211e-16	6.54522e-07	3.83663e-08
6	4	-1764	-9.0653e-10	6.53843e-07	3.83171e-08
-6	-4	-1761	-9.57234e-10	6.83252e-07	-4.02174e-08
0	-4	-1761	4.4261e-15	6.83969e-07	-4.02697e-08
6	-4	-1761	9.57246e-10	6.83252e-07	-4.02174e-08
-6	0	-1761	7.24528e-15	6.84236e-07	1.0422e-14
0	0	-1761	-2.93194e-15	6.84954e-07	8.10122e-15
6	0	-1761	6.69084e-15	6.84236e-07	1.00529e-14
-6	4	-1761	9.57236e-10	6.83252e-07	4.02174e-08
0	4	-1761	6.76605e-16	6.83969e-07	4.02697e-08
6	4	-1761	-9.57244e-10	6.83252e-07	4.02174e-08
-6	-4	-1758	-1.01116e-09	7.14123e-07	-4.22249e-08
0	-4	-1758	-1.51296e-15	7.14881e-07	-4.22805e-08
6	-4	-1758	1.01117e-09	7.14123e-07	-4.22249e-08
-6	0	-1758	8.10042e-15	7.15163e-07	1.0779e-14
0	0	-1758	-5.7793e-15	7.15922e-07	7.38454e-15
6	0	-1758	-3.12928e-15	7.15163e-07	6.1163e-15
-6	4	-1758	1.01116e-09	7.14123e-07	4.22249e-08
0	4	-1758	-4.83958e-15	7.14881e-07	4.22805e-08
6	4	-1758	-1.01116e-09	7.14123e-07	4.22249e-08
-6	-4	-1755	-1.06852e-09	7.46541e-07	-4.43464e-08
0	-4	-1755	-5.63739e-17	7.47342e-07	-4.44056e-08
6	-4	-1755	1.06854e-09	7.46541e-07	-4.43464e-08
-6	0	-1755	-2.77219e-15	7.4764e-07	1.36307e-14
0	0	-1755	6.4371e-15	7.48442e-07	1.43727e-14
6	0	-1755	-1.24984e-15	7.4764e-07	1.17199e-14
-6	4	-1755	1.06853e-09	7.46541e-07	4.43464e-08
0	4	-1755	-1.7009e-15	7.47342e-07	4.44056e-08
6	4	-1755	-1.06854e-09	7.46541e-07	4.43464e-08
-6	-4	-1752	-1.12958e-09	7.80592e-07	-4.65892e-08
0	-4	-1752	-2.45268e-15	7.81438e-07	-4.66522e-08
6	-4	-1752	1.12958e-09	7.80592e-07	-4.65892e-08
-6	0	-1752	-1.31562e-15	7.81754e-07	1.33029e-14
0	0	-1752	-3.65553e-15	7.82602e-07	7.70606e-15
6	0	-1752	-2.34931e-15	7.81754e-07	8.36909e-15
-6	4	-1752	1.12958e-09	7.80592e-07	4.65892e-08
0	4	-1752	1.23103e-15	7.81438e-07	4.66523e-08
6	4	-1752	-1.12958e-09	7.80592e-07	4.65892e-08
-6	-4	-1749	-1.19458e-09	8.1637e-07	-4.89612e-08
0	-4	-1749	-2.28353e-15	8.17265e-07	-4.90284e-08
6	-4	-1749	1.19458e-09	8.1637e-07	-4.89612e-08
-6	0	-1749	-2.7064e-15	8.17599e-07	1.55156e-14
0	0	-1749	-6.86003e-16	8.18496e-07	1.04546e-14
6	0	-1749	-1.60693e-15	8.17599e-07	8.11729e-15
-6	4	-1749	1.19458e-09	8.1637e-07	4.89613e-08
0	4	-1749	-1.20284e-15	8.17265e-07	4.90284e-08
6	4	-1749	-1.19458e-09	8.1637e-07	4.89613e-08
-6	-4	-1746	-1.26382e-09	8.53975e-07	-5.14709e-08
0	-4	-1746	1.71029e-15	8.54923e-07	-5.15424e-08
6	-4	-1746	1.26382e-09	8.53975e-07	-5.14709e-08
-6	0	-1746	-1.18405e-15	8.55277e-07	9.30381e-15
0	0	-1746	7.14185e-16	8.56225e-07	1.37396e-14
6	0	-1746	6.08001e-15	8.55277e-07	1.39774e-14
-6	4	-1746	1.26383e-09	8.53975e-07	5.1471e-08
0	4	-1746	2.42449e-15	8.54923e-07	5.15425e-08
6	4	-1746	-1.26383e-09	8.53975e-07	5.1471e-08
-6	-4	-1743	-1.33762e-09	8.93514e-07	-5.41273e-08
0	-4	-1743	1.51296e-15	8.94517e-07	-5.42036e-08
6	-4	-1743	1.33761e-09	8.93514e-07	-5.41273e-08
-6	0	-1743	-1.09947e-15	8.94892e-07	1.08622e-14
0	0	-1743	-9.39727e-17	8.95896e-07	1.08294e-14
6	0	-1743	2.3775e-15	8.94892e-07	1.22294e-14
-6	4	-1743	1.33761e-09	8.93514e-07	5.41274e-08
0	4	-1743	7.75272e-15	8.94517e-07	5.42036e-08
6	4	-1743	-1.33761e-09	8.93514e-07	5.41274e-08
-6	-4	-1740	-1.4163e-09	9.351e-07	-5.69402e-08
0	-4	-1740	1.22164e-15	9.36162e-07	-5.70215e-08
6	-4	-1740	1.41629e-09	9.351e-07	-5.69402e-08
-6	0	-1740	-6.127e-15	9.36559e-07	1.51445e-14
0	0	-1740	3.84348e-15	9.37623e-07	1.05633e-14
6	0	-1740	3.65553e-15	9.36559e-07	1.22559e-14
-6	4	-1740	1.4163e-09	9.351e-07	5.69402e-08
0	4	-1740	7.51776e-17	9.36162e-07	5.70215e-08
6	4	-1740	-1.41631e-09	9.351e-07	5.69402e-08
-6	-4	-1737	-1.50022e-09	9.78854e-07	-5.99199e-08
0	-4	-1737	4.20996e-15	9.79978e-07	-6.00067e-08
6	-4	-1737	1.50023e-09	9.78854e-07	-5.99199e-08
-6	0	-1737	-9.67921e-16	9.804e-07	1.2803e-14
0	0	-1737	-9.1905e-15	9.81527e-07	1.58377e-14
6	0	-1737	1.74789e-15	9.804e-07	1.84969e-14
-6	4	-1737	1.50022e-09	9.78854e-07	5.992e-08
0	4	-1737	-1.04967e-14	9.79978e-07	6.00067e-08
6	4	-1737	-1.50023e-09	9.78854e-07	5.992e-08
-6	-4	-1734	-1.58979e-09	1.0249e-06	-6.30778e-08
0	-4	-1734	1.65392e-15	1.0261e-06	-6.31704e-08
6	-4	-1734	1.58979e-09	1.0249e-06	-6.30778e-08
-6	0	-1734	3.90926e-15	1.02654e-06	1.34679e-14
0	0	-1734	-3.0729e-15	1.02774e-06	1.15609e-14
6	0	-1734	2.67822e-15	1.02654e-06	1.34169e-14
-6	4	-1734	1.58979e-09	1.0249e-06	6.30779e-08
0	4	-1734	-4.069e-15	1.0261e-06	6.31705e-08
6	4	-1734	-1.58979e-09	1.0249e-06	6.30779e-08
-6	-4	-1731	-1.68544e-09	1.07339e-06	-6.6426e-08
0	-4	-1731	-3.50516e-15	1.07465e-06	-6.65249e-08
6	-4	-1731	1.68543e-09	1.07339e-06	-6.6426e-08
-6	0	-1731	-1.12767e-15	1.07513e-06	1.62295e-14
0	0	-1731	-4.34153e-15	1.07639e-06	1.28116e-14
6	0	-1731	-2.05798e-15	1.07513e-06	1.37731e-14
-6	4	-1731	1.68542e-09	1.07339e-06	6.6426e-08
0	4	-1731	-2.97893e-15	1.07465e-06	6.65249e-08
6	4	-1731	-1.68543e-09	1.07339e-06	6.6426e-08
-6	-4	-1728	-1.78761e-09	1.12446e-06	-6.99774e-08
0	-4	-1728	1.53175e-15	1.1258e-06	-7.0083e-08
6	-4	-1728	1.7876e-09	1.12446e-06	-6.99774e-08
-6	0	-1728	1.0243e-15	1.1263e-06	1.61328e-14
0	0	-1728	3.7495e-15	1.12764e-06	1.51564e-14
6	0	-1728	-1.08068e-15	1.1263e-06	1.34637e-14
-6	4	-1728	1.78761e-09	1.12446e-06	6.99774e-08
0	4	-1728	-1.78543e-16	1.1258e-06	7.00831e-08
6	4	-1728	-1.78761e-09	1.12446e-06	6.99774e-08
-6	-4	-1725	-1.8968e-09	1.17826e-06	-7.3746e-08
0	-4	-1725	1.74789e-15	1.17969e-06	-7.3859e-08
6	-4	-1725	1.8968e-09	1.17826e-06	-7.3746e-08
-6	0	-1725	-1.38141e-15	1.18022e-06	1.44816e-14
0	0	-1725	7.53659e-15	1.18165e-06	1.36347e-14
6	0	-1725	2.17077e-15	1.18022e-06	1.14469e-14
-6	4	-1725	1.8968e-09	1.17826e-06	7.37461e-08
0	4	-1725	-7.80912e-15	1.17969e-06	7.38591e-08
6	4	-1725	-1.8968e-09	1.17826e-06	7.37461e-08
-6	-4	-1722	-2.01358e-09	1.23498e-06	-7.77471e-08
0	-4	-1722	2.87557e-15	1.23649e-06	-7.7868e-08
6	-4	-1722	2.01358e-09	1.23498e-06	-7.77471e-08
-6	0	-1722	-2.28352e-15	1.23706e-06	1.49616e-14
0	0	-1722	-7.1607e-15	1.23857e-06	1.2356e-14
6	0	-1722	4.67982e-15	1.23706e-06	1.19012e-14
-6	4	-1722	2.01358e-09	1.23498e-06	7.77471e-08
0	4	-1722	6.98214e-15	1.23649e-06	7.7868e-08
6	4	-1722	-2.01358e-09	1.23498e-06	7.77471e-08
-6	-4	-1719	-2.13852e-09	1.29478e-06	-8.19969e-08
0	-4	-1719	-4.0878e-15	1.29638e-06	-8.21262e-08
6	-4	-1719	2.13853e-09	1.29478e-06	-8.19969e-08
-6	0	-1719	-5.86387e-15	1.29699e-06	1.64485e-14
0	0	-1719	-3.42061e-15	1.29859e-06	1.85899e-14
6	0	-1719	5.16851e-16	1.29699e-06	1.32386e-14
-6	4	-1719	2.13852e-09	1.29478e-06	8.19969e-08
0	4	-1719	-7.35804e-15	1.29638e-06	8.21262e-08
6	4	-1719	-2.13853e-09	1.29478e-06	8.19969e-08
-6	-4	-1716	-2.27227e-09	1.35786e-06	-8.65129e-08
0	-4	-1716	-3.26085e-15	1.35956e-06	-8.66514e-08
6	-4	-1716	2.27227e-09	1.35786e-06	-8.65129e-08
-6	0	-1716	-6.49349e-15	1.36021e-06	1.37416e-14
0	0	-1716	-2.84738e-15	1.36192e-06	1.41442e-14
6	0	-1716	1.12762e-16	1.36021e-06	1.72269e-14
-6	4	-1716	2.27227e-09	1.35786e-06	8.65129e-08
0	4	-1716	-3.82467e-15	1.35956e-06	8.66514e-08
6	4	-1716	-2.27228e-09	1.35786e-06	8.65129e-08
-6	-4	-1713	-2.41553e-09	1.42443e-06	-9.13141e-08
0	-4	-1713	9.66976e-15	1.42624e-06	-9.14625e-08
6	-4	-1713	2.41553e-09	1.42443e-06	-9.13141e-08
-6	0	-1713	-7.71513e-15	1.42693e-06	1.29204e-14
0	0	-1713	2.91318e-16	1.42874e-06	1.69157e-14
6	0	-1713	-2.22714e-15	1.42693e-06	1.4484e-14
-6	4	-1713	2.41552e-09	1.42443e-06	9.13141e-08
0	4	-1713	-5.99544e-15	1.42624e-06	9.14625e-08
6	4	-1713	-2.41553e-09	1.42443e-06	9.13141e-08
-6	-4	-1710	-2.56905e-09	1.4947e-06	-9.6421e-08
0	-4	-1710	-7.51775e-16	1.49663e-06	-9.65801e-08
6	-4	-1710	2.56905e-09	1.4947e-06	-9.6421e-08
-6	0	-1710	-2.76278e-15	1.49736e-06	1.36439e-14
0	0	-1710	-5.34702e-15	1.49929e-06	1.74888e-14
6	0	-1710	-1.58813e-15	1.49736e-06	1.85674e-14
-6	4	-1710	2.56904e-09	1.4947e-06	9.64211e-08
0	4	-1710	2.19895e-15	1.49663e-06	9.65801e-08
6	4	-1710	-2.56905e-09	1.4947e-06	9.64211e-08
-6	-4	-1707	-2.73366e-09	1.56892e-06	-1.01856e-07
0	-4	-1707	-1.0995e-15	1.57097e-06	-1.02026e-07
6	-4	-1707	2.73366e-09	1.56892e-06	-1.01856e-07
-6	0	-1707	5.39401e-15	1.57175e-06	1.66182e-14
0	0	-1707	-2.68761e-15	1.5738e-06	1.76102e-14
6	0	-1707	-7.74332e-15	1.57175e-06	1.9885e-14
-6	4	-1707	2.73365e-09	1.56892e-06	1.01856e-07
0	4	-1707	-6.69083e-15	1.57097e-06	1.02026e-07
6	4	-1707	-2.73367e-09	1.56892e-06	1.01856e-07
-6	-4	-1704	-2.91026e-09	1.64734e-06	-1.07642e-07
0	-4	-1704	-1.06188e-15	1.64952e-06	-1.07826e-07
6	-4	-1704	2.91026e-09	1.64734e-06	-1.07642e-07
-6	0	-1704	-3.75889e-15	1.65035e-06	1.94799e-14
0	0	-1704	3.23264e-15	1.65254e-06	1.93021e-14
6	0	-1704	-2.56546e-15	1.65035e-06	2.01797e-14
-6	4	-1704	2.91027e-09	1.64734e-06	1.07643e-07
0	4	-1704	8.14741e-15	1.64952e-06	1.07826e-07
6	4	-1704	-2.91027e-09	1.64734e-06	1.07643e-07
-6	-4	-1701	-3.09985e-09	1.73022e-06	-1.13807e-07
0	-4	-1701	2.94133e-15	1.73255e-06	-1.14003e-07
6	-4	-1701	3.09985e-09	1.73022e-06	-1.13807e-07
-6	0	-1701	2.36808e-15	1.73344e-06	1.66585e-14
0	0	-1701	4.05961e-15	1.73576e-06	1.60337e-14
6	0	-1701	-3.35483e-15	1.73344e-06	1.62667e-14
-6	4	-1701	3.09986e-09	1.73022e-06	1.13807e-07
0	4	-1701	-7.61172e-16	1.73255e-06	1.14004e-07
6	4	-1701	-3.09986e-09	1.73022e-06	1.13807e-07
-6	-4	-1698	-3.30349e-09	1.81787e-06	-1.20377e-07
0	-4	-1698	-1.48477e-15	1.82035e-06	-1.20588e-07
6	-4	-1698	3.30349e-09	1.81787e-06	-1.20377e-07
-6	0	-1698	3.94683e-15	1.8213e-06	1.2972e-14
0	0	-1698	-5.35639e-16	1.82378e-06	1.47112e-14
6	0	-1698	-1.99222e-15	1.8213e-06	1.51016e-14
-6	4	-1698	3.30348e-09	1.81787e-06	1.20377e-07
0	4	-1698	-5.57256e-15	1.82035e-06	1.20588e-07
6	4	-1698	-3.30349e-09	1.81787e-06	1.20377e-07
-6	-4	-1695	-3.52233e-09	1.9106e-06	-1.27384e-07
0	-4	-1695	-7.424e-16	1.91324e-06	-1.27611e-07
6	-4	-1695	3.52235e-09	1.9106e-06	-1.27384e-07
-6	0	-1695	-1.76668e-15	1.91426e-06	1.67948e-14
0	0	-1695	-3.19506e-15	1.9169e-06	1.6883e-14
6	0	-1695	-5.82627e-16	1.91426e-06	2.01337e-14
-6	4	-1695	3.52234e-09	1.9106e-06	1.27384e-07
0	4	-1695	2.03922e-15	1.91324e-06	1.27611e-07
6	4	-1695	-3.52235e-09	1.9106e-06	1.27384e-07
-6	-4	-1692	-3.7577e-09	2.00875e-06	-1.34859e-07
0	-4	-1692	-6.4371e-15	2.01157e-06	-1.35104e-07
6	-4	-1692	3.7577e-09	2.00875e-06	-1.34859e-07
-6	0	-1692	1.04311e-15	2.01265e-06	1.95285e-14
0	0	-1692	-1.76667e-15	2.01547e-06	2.0425e-14
6	0	-1692	-1.87944e-15	2.01265e-06	1.71357e-14
-6	4	-1692	3.7577e-09	2.00875e-06	1.34859e-07
0	4	-1692	-2.00161e-15	2.01157e-06	1.35104e-07
6	4	-1692	-3.7577e-09	2.00875e-06	1.34859e-07
-6	-4	-1689	-4.01095e-09	2.11268e-06	-1.4284e-07
0	-4	-1689	-1.3626e-14	2.11568e-06	-1.43103e-07
6	-4	-1689	4.01096e-09	2.11268e-06	-1.4284e-07
-6	0	-1689	2.16136e-15	2.11684e-06	1.86795e-14
0	0	-1689	-2.91315e-15	2.11986e-06	1.71584e-14
6	0	-1689	-2.49967e-15	2.11684e-06	1.66205e-14
-6	4	-1689	4.01095e-09	2.11268e-06	1.4284e-07
0	4	-1689	1.66332e-15	2.11568e-06	1.43103e-07
6	4	-1689	-4.01095e-09	2.11268e-06	1.4284e-07
-6	-4	-1686	-4.28364e-09	2.22278e-06	-1.51365e-07
0	-4	-1686	-6.10832e-16	2.22599e-06	-1.51648e-07
6	-4	-1686	4.28364e-09	2.22278e-06	-1.51365e-07
-6	0	-1686	-2.18017e-15	2.22723e-06	2.13235e-14
0	0	-1686	-2.69699e-15	2.23045e-06	2.24779e-14
6	0	-1686	-1.05248e-15	2.22723e-06	2.39002e-14
-6	4	-1686	4.28364e-09	2.22278e-06	1.51365e-07
0	4	-1686	-5.01814e-15	2.22599e-06	1.51648e-07
6	4	-1686	-4.28364e-09	2.22278e-06	1.51365e-07
-6	-4	-1683	-4.57743e-09	2.33947e-06	-1.60476e-07
0	-4	-1683	-1.6727e-15	2.34291e-06	-1.60781e-07
6	-4	-1683	4.57744e-09	2.33947e-06	-1.60476e-07
-6	0	-1683	1.65391e-15	2.34424e-06	2.15762e-14
0	0	-1683	-1.74788e-15	2.34767e-06	2.06987e-14
6	0	-1683	-5.82628e-15	2.34424e-06	2.038e-14
-6	4	-1683	4.57743e-09	2.33947e-06	1.60476e-07
0	4	-1683	-1.0196e-14	2.34291e-06	1.60781e-07
6	4	-1683	-4.57743e-09	2.33947e-06	1.60476e-07
-6	-4	-1680	-4.89418e-09	2.46322e-06	-1.70219e-07
0	-4	-1680	5.16851e-16	2.46689e-06	-1.70548e-07
6	-4	-1680	4.89418e-09	2.46322e-06	-1.70219e-07
-6	0	-1680	2.4809e-15	2.46832e-06	2.10805e-14
0	0	-1680	-5.35632e-16	2.47199e-06	1.75626e-14
6	0	-1680	4.90537e-15	2.46832e-06	2.55079e-14
-6	4	-1680	4.89418e-09	2.46322e-06	1.70219e-07
0	4	-1680	-8.73938e-16	2.46689e-06	1.70548e-07
6	4	-1680	-4.89417e-09	2.46322e-06	1.70219e-07
-6	-4	-1677	-5.23588e-09	2.59451e-06	-1.80644e-07
0	-4	-1677	-3.89987e-15	2.59844e-06	-1.81e-07
6	-4	-1677	5.23588e-09	2.59451e-06	-1.80644e-07
-6	0	-1677	-1.88885e-15	2.59997e-06	2.21756e-14
0	0	-1677	3.58036e-15	2.6039e-06	2.17521e-14
6	0	-1677	-2.63119e-16	2.59997e-06	1.966e-14
-6	4	-1677	5.23588e-09	2.59451e-06	1.80645e-07
0	4	-1677	-1.97338e-16	2.59844e-06	1.81e-07
6	4	-1677	-5.23588e-09	2.59451e-06	1.80645e-07
-6	-4	-1674	-5.60477e-09	2.73387e-06	-1.91806e-07
0	-4	-1674	-1.58813e-15	2.73808e-06	-1.9219e-07
6	-4	-1674	5.60477e-09	2.73387e-06	-1.91806e-07
-6	0	-1674	-9.58521e-16	2.73972e-06	1.93592e-14
0	0	-1674	-5.64774e-15	2.74393e-06	2.00966e-14
6	0	-1674	-9.28447e-15	2.73972e-06	2.55503e-14
-6	4	-1674	5.60478e-09	2.73387e-06	1.91807e-07
0	4	-1674	5.14029e-15	2.73808e-06	1.9219e-07
6	4	-1674	-5.60477e-09	2.73387e-06	1.91807e-07
-6	-4	-1671	-6.00328e-09	2.88188e-06	-2.03765e-07
0	-4	-1671	-6.4935e-15	2.88638e-06	-2.04179e-07
6	-4	-1671	6.00327e-09	2.88188e-06	-2.03765e-07
-6	0	-1671	1.65389e-15	2.88814e-06	2.79596e-14
0	0	-1671	8.36367e-16	2.89265e-06	2.4719e-14
6	0	-1671	6.57754e-17	2.88814e-06	2.33176e-14
-6	4	-1671	6.00328e-09	2.88188e-06	2.03765e-07
0	4	-1671	-2.72519e-15	2.88638e-06	2.04179e-07
6	4	-1671	-6.00328e-09	2.88188e-06	2.03765e-07
-6	-4	-1668	-6.43407e-09	3.03915e-06	-2.16583e-07
0	-4	-1668	-7.91246e-15	3.04398e-06	-2.17032e-07
6	-4	-1668	6.43407e-09	3.03915e-06	-2.16583e-07
-6	0	-1668	-2.94135e-15	3.04587e-06	2.38842e-14
0	0	-1668	-4.82078e-15	3.0507e-06	2.72632e-14
6	0	-1668	-2.44315e-16	3.04587e-06	2.36987e-14
-6	4	-1668	6.43407e-09	3.03915e-06	2.16583e-07
0	4	-1668	-5.7323e-15	3.04398e-06	2.17032e-07
6	4	-1668	-6.43406e-09	3.03915e-06	2.16583e-07
-6	-4	-1665	-6.9001e-09	3.20636e-06	-2.30334e-07
0	-4	-1665	-7.07612e-15	3.21153e-06	-2.30819e-07
6	-4	-1665	6.9001e-09	3.20636e-06	-2.30334e-07
-6	0	-1665	6.57849e-17	3.21357e-06	2.83672e-14
0	0	-1665	7.50841e-15	3.21875e-06	3.18928e-14
6	0	-1665	-1.48478e-15	3.21357e-06	2.58301e-14
-6	4	-1665	6.9001e-09	3.20636e-06	2.30334e-07
0	4	-1665	-3.15749e-15	3.21153e-06	2.30819e-07
6	4	-1665	-6.9001e-09	3.20636e-06	2.30334e-07
